Time,Channel A,Channel B
(ms),(V),(V)

0.71396679,0.09857899,0.08612204
0.71398279,0.10042450,0.08612204
0.71399879,0.10242370,0.08612204
0.71401479,0.10442300,0.08612204
0.71403079,0.10626850,0.08612204
0.71404679,0.10811390,0.00000000
0.71406279,0.10995940,0.08612204
0.71407879,0.11180490,0.08612204
0.71409479,0.11380410,0.08612204
0.71411079,0.11564960,0.08612204
0.71412679,0.11749510,0.08612204
0.71414279,0.11934060,0.08612204
0.71415879,0.12118600,0.08612204
0.71417479,0.12303150,0.08612204
0.71419079,0.12472320,0.08612204
0.71420679,0.12656860,0.08612204
0.71422279,0.12841410,0.08612204
0.71423879,0.13010580,0.08612204
0.71425479,0.13195130,0.08612204
0.71427079,0.13364300,0.08612204
0.71428679,0.13533460,0.08612204
0.71430279,0.13702630,0.08612204
0.71431879,0.13871800,0.08612204
0.71433479,0.14040970,0.08612204
0.71435079,0.14210140,0.08612204
0.71436679,0.14363930,0.08612204
0.71438279,0.14517720,0.08612204
0.71439879,0.14671510,0.08612204
0.71441479,0.14825290,0.08612204
0.71443079,0.14979090,0.08612204
0.71444679,0.15132870,0.08612204
0.71446279,0.15271280,0.08612204
0.71447879,0.15409690,0.08612204
0.71449479,0.15548110,0.08612204
0.71451079,0.15686510,0.08612204
0.71452679,0.15809550,0.08612204
0.71454279,0.15932580,0.08612204
0.71455879,0.16055610,0.08612204
0.71457479,0.16178640,0.08612204
0.71459079,0.16286290,0.08612204
0.71460679,0.16393950,0.08612204
0.71462279,0.16501600,0.08612204
0.71463879,0.16593870,0.08612204
0.71465479,0.16686150,0.08612204
0.71467079,0.16778420,0.08612204
0.71468679,0.16855310,0.08612204
0.71470279,0.16947590,0.08612204
0.71471879,0.17009100,0.08612204
0.71473479,0.17086000,0.08612204
0.71475079,0.17147510,0.08612204
0.71476679,0.17209030,0.08612204
0.71478279,0.17270550,0.08612204
0.71479879,0.17316680,0.08612204
0.71481479,0.17362820,0.08612204
0.71483079,0.17393580,0.08612204
0.71484679,0.17439710,0.08612204
0.71486279,0.17470470,0.08612204
0.71487879,0.17501230,0.08612204
0.71489479,0.17516610,0.08612204
0.71491079,0.17531990,0.08612204
0.71492679,0.17547370,0.08612204
0.71494279,0.17547370,0.08612204
0.71495879,0.17547370,0.08612204
0.71497479,0.17531990,0.08612204
0.71499079,0.17516610,0.08612204
0.71500679,0.17501230,0.08612204
0.71502279,0.17470470,0.08612204
0.71503879,0.17455090,0.08612204
0.71505479,0.17408960,0.08612204
0.71507079,0.17378200,0.08612204
0.71508679,0.17332060,0.08612204
0.71510279,0.17285930,0.08612204
0.71511879,0.17224410,0.08612204
0.71513479,0.17162890,0.08612204
0.71515079,0.17101380,0.08612204
0.71516679,0.17024480,0.08612204
0.71518279,0.16947590,0.08612204
0.71519879,0.16870690,0.08612204
0.71521479,0.16778420,0.08612204
0.71523079,0.16701530,0.08612204
0.71524679,0.16609250,0.08612204
0.71526279,0.16501600,0.08612204
0.71527879,0.16393950,0.08612204
0.71529479,0.16286290,0.08612204
0.71531079,0.16163260,0.08612204
0.71532679,0.16055610,0.08612204
0.71534279,0.15932580,0.08612204
0.71535879,0.15794170,0.08612204
0.71537479,0.15671140,0.08612204
0.71539079,0.15532730,0.08612204
0.71540679,0.15394320,0.08612204
0.71542279,0.15255910,0.08612204
0.71543879,0.15117490,0.08612204
0.71545479,0.14963710,0.08612204
0.71547079,0.14825290,0.08612204
0.71548679,0.14671510,0.08612204
0.71550279,0.14502340,0.08612204
0.71551879,0.14348550,0.08612204
0.71553479,0.14194760,0.08612204
0.71555079,0.14025590,0.08612204
0.71556679,0.13871800,0.08612204
0.71558279,0.13702630,0.08612204
0.71559879,0.13533460,0.08612204
0.71561479,0.13379680,0.08612204
0.71563079,0.13210510,0.08612204
0.71564679,0.13041340,0.08612204
0.71566279,0.12872170,0.08612204
0.71567879,0.12718380,0.08612204
0.71569479,0.12549210,0.08612204
0.71571079,0.12380040,0.08612204
0.71572679,0.12226260,0.08612204
0.71574279,0.12057090,0.00000000
0.71575879,0.11903300,0.08612204
0.71577479,0.11734130,0.08612204
0.71579079,0.11580340,0.08612204
0.71580679,0.11426550,0.08612204
0.71582279,0.11257380,0.08612204
0.71583879,0.11118970,0.08612204
0.71585479,0.10965180,0.08612204
0.71587079,0.10811390,0.08612204
0.71588679,0.10657600,0.08612204
0.71590279,0.10519190,0.08612204
0.71591879,0.10380780,0.08612204
0.71593479,0.10242370,0.08612204
0.71595079,0.10103960,0.08612204
0.71596679,0.09980930,0.08612204
0.71598279,0.09842519,0.08612204
0.71599879,0.09719488,0.08612204
0.71601479,0.09596457,0.08612204
0.71603079,0.09473425,0.08612204
0.71604679,0.09350394,0.08612204
0.71606279,0.09227362,0.08612204
0.71607879,0.09119710,0.08612204
0.71609479,0.09012057,0.08612204
0.71611079,0.08889025,0.08612204
0.71612679,0.08781373,0.08612204
0.71614279,0.08673721,0.08612204
0.71615879,0.08566068,0.08612204
0.71617479,0.08458415,0.08612204
0.71619079,0.08366141,0.08612204
0.71620679,0.08258489,0.08612204
0.71622279,0.08150837,0.08612204
0.71623879,0.08058563,0.08612204
0.71625479,0.07950910,0.08612204
0.71627079,0.07858637,0.08612204
0.71628679,0.07766363,0.08612204
0.71630279,0.07674090,0.08612204
0.71631879,0.07581816,0.08612204
0.71633479,0.07489543,0.08612204
0.71635079,0.07397269,0.08612204
0.71636679,0.07320374,0.08612204
0.71638279,0.07228100,0.08612204
0.71639879,0.07151206,0.08612204
0.71641479,0.07058932,0.08612204
0.71643079,0.06982037,0.08612204
0.71644679,0.06905143,0.08612204
0.71646279,0.06828248,0.08612204
0.71647879,0.06751353,0.08612204
0.71649479,0.06674459,0.00000000
0.71651079,0.06612943,0.08612204
0.71652679,0.06536048,0.00000000
0.71654279,0.06459153,0.08612204
0.71655879,0.06397638,0.08612204
0.71657479,0.06336122,0.08612204
0.71659079,0.06289985,0.08612204
0.71660679,0.06228469,0.08612204
0.71662279,0.06166954,0.08612204
0.71663879,0.06120817,0.08612204
0.71665479,0.06074680,0.08612204
0.71667079,0.06043922,0.08612204
0.71668679,0.05997786,0.00000000
0.71670279,0.05967028,0.08612204
0.71671879,0.05936270,0.08612204
0.71673479,0.05920891,0.08612204
0.71675079,0.05890133,0.08612204
0.71676679,0.05874754,0.08612204
0.71678279,0.05874754,0.08612204
0.71679879,0.05859375,0.08612204
0.71681479,0.05859375,0.08612204
0.71683079,0.05874754,0.08612204
0.71684679,0.05874754,0.08612204
0.71686279,0.05890133,0.00000000
0.71687879,0.05905512,0.08612204
0.71689479,0.05920891,0.08612204
0.71691079,0.05951649,0.08612204
0.71692679,0.05982406,0.08612204
0.71694279,0.06028543,0.08612204
0.71695879,0.06059301,0.08612204
0.71697479,0.06105438,0.08612204
0.71699079,0.06151575,0.08612204
0.71700679,0.06197711,0.08612204
0.71702279,0.06259228,0.08612204
0.71703879,0.06320743,0.08612204
0.71705479,0.06382259,0.08612204
0.71707079,0.06443775,0.08612204
0.71708679,0.06505290,0.08612204
0.71710279,0.06582185,0.08612204
0.71711879,0.06643701,0.08612204
0.71713479,0.06720596,0.08612204
0.71715079,0.06812869,0.08612204
0.71716679,0.06889763,0.00000000
0.71718279,0.06966659,0.08612204
0.71719879,0.07058932,0.08612204
0.71721479,0.07135827,0.08612204
0.71723079,0.07228100,0.08612204
0.71724679,0.07320374,0.08612204
0.71726279,0.07397269,0.08612204
0.71727879,0.07489543,0.08612204
0.71729479,0.07581816,0.08612204
0.71731079,0.07674090,0.08612204
0.71732679,0.07766363,0.08612204
0.71734279,0.07858637,0.08612204
0.71735879,0.07950910,0.08612204
0.71737479,0.08043184,0.08612204
0.71739079,0.08135457,0.08612204
0.71740679,0.08227731,0.08612204
0.71742279,0.08320005,0.08612204
0.71743879,0.08412278,0.08612204
0.71745479,0.08504552,0.08612204
0.71747079,0.08596826,0.08612204
0.71748679,0.08689100,0.08612204
0.71750279,0.08796752,0.08612204
0.71751879,0.08889025,0.08612204
0.71753479,0.08981299,0.08612204
0.71755079,0.09088952,0.08612204
0.71756679,0.09196604,0.08612204
0.71758279,0.09288878,0.08612204
0.71759879,0.09396531,0.08612204
0.71761479,0.09488804,0.08612204
0.71763079,0.09596457,0.08612204
0.71764679,0.09688731,0.08612204
0.71766279,0.09796382,0.08612204
0.71767879,0.09904035,0.08612204
0.71769479,0.10011690,0.08612204
0.71771079,0.10119340,0.08612204
0.71772679,0.10226990,0.08612204
0.71774279,0.10334650,0.08612204
0.71775879,0.10442300,0.08612204
0.71777479,0.10565330,0.08612204
0.71779079,0.10672980,0.08612204
0.71780679,0.10780630,0.08612204
0.71782279,0.10903670,0.08612204
0.71783879,0.11026700,0.08612204
0.71785479,0.11134350,0.08612204
0.71787079,0.11257380,0.08612204
0.71788679,0.11365030,0.08612204
0.71790279,0.11488070,0.08612204
0.71791879,0.11611100,0.08612204
0.71793479,0.11734130,0.08612204
0.71795079,0.11841780,0.08612204
0.71796679,0.11964810,0.08612204
0.71798279,0.12087840,0.00000000
0.71799879,0.12195500,0.08612204
0.71801479,0.12318530,0.08612204
0.71803079,0.12426180,0.08612204
0.71804679,0.12549210,0.08612204
0.71806279,0.12656860,0.08612204
0.71807879,0.12764520,0.08612204
0.71809479,0.12872170,0.08612204
0.71811079,0.12979820,0.08612204
0.71812679,0.13072100,0.08612204
0.71814279,0.13179750,0.08612204
0.71815879,0.13272020,0.08612204
0.71817479,0.13364300,0.08612204
0.71819079,0.13456570,0.08612204
0.71820679,0.13533460,0.08612204
0.71822279,0.13610360,0.08612204
0.71823879,0.13687250,0.08612204
0.71825479,0.13764150,0.08612204
0.71827079,0.13825660,0.08612204
0.71828679,0.13887180,0.08612204
0.71830279,0.13948700,0.08612204
0.71831879,0.14010210,0.08612204
0.71833479,0.14056350,0.08612204
0.71835079,0.14102490,0.08612204
0.71836679,0.14133240,0.08612204
0.71838279,0.14164000,0.08612204
0.71839879,0.14194760,0.08612204
0.71841479,0.14225520,0.08612204
0.71843079,0.14240900,0.08612204
0.71844679,0.14256270,0.00000000
0.71846279,0.14271650,0.08612204
0.71847879,0.14271650,0.08612204
0.71849479,0.14271650,0.08612204
0.71851079,0.14271650,0.08612204
0.71852679,0.14256270,0.08612204
0.71854279,0.14256270,0.08612204
0.71855879,0.14225520,0.08612204
0.71857479,0.14210140,0.08612204
0.71859079,0.14194760,0.08612204
0.71860679,0.14164000,0.08612204
0.71862279,0.14133240,0.08612204
0.71863879,0.14102490,0.08612204
0.71865479,0.14056350,0.08612204
0.71867079,0.14025590,0.08612204
0.71868679,0.13979450,0.08612204
0.71870279,0.13933320,0.08612204
0.71871879,0.13871800,0.08612204
0.71873479,0.13825660,0.08612204
0.71875079,0.13764150,0.08612204
0.71876679,0.13702630,0.08612204
0.71878279,0.13641120,0.08612204
0.71879879,0.13579600,0.08612204
0.71881479,0.13502710,0.08612204
0.71883079,0.13441190,0.08612204
0.71884679,0.13364300,0.08612204
0.71886279,0.13287400,0.08612204
0.71887879,0.13210510,0.08612204
0.71889479,0.13133610,0.08612204
0.71891079,0.13056720,0.08612204
0.71892679,0.12964440,0.08612204
0.71894279,0.12872170,0.08612204
0.71895879,0.12779900,0.08612204
0.71897479,0.12687620,0.08612204
0.71899079,0.12595350,0.08612204
0.71900679,0.12503080,0.08612204
0.71902279,0.12395420,0.08612204
0.71903879,0.12287770,0.08612204
0.71905479,0.12180120,0.08612204
0.71907079,0.12072470,0.08612204
0.71908679,0.11964810,0.08612204
0.71910279,0.11841780,0.08612204
0.71911879,0.11734130,0.08612204
0.71913479,0.11611100,0.08612204
0.71915079,0.11503440,0.08612204
0.71916679,0.11365030,0.08612204
0.71918279,0.11242000,0.08612204
0.71919879,0.11118970,0.08612204
0.71921479,0.10980560,0.08612204
0.71923079,0.10842150,0.08612204
0.71924679,0.10703740,0.08612204
0.71926279,0.10565330,0.08612204
0.71927879,0.10426920,0.08612204
0.71929479,0.10273130,0.08612204
0.71931079,0.10134720,0.08612204
0.71932679,0.09980930,0.08612204
0.71934279,0.09842519,0.08612204
0.71935879,0.09688731,0.08612204
0.71937479,0.09534941,0.08612204
0.71939079,0.09381151,0.08612204
0.71940679,0.09227362,0.08612204
0.71942279,0.09073573,0.08612204
0.71943879,0.08904404,0.08612204
0.71945479,0.08750615,0.08612204
0.71947079,0.08596826,0.08612204
0.71948679,0.08427657,0.08612204
0.71950279,0.08273868,0.08612204
0.71951879,0.08120079,0.08612204
0.71953479,0.07950910,0.08612204
0.71955079,0.07797121,0.08612204
0.71956679,0.07643332,0.08612204
0.71958279,0.07489543,0.08612204
0.71959879,0.07335753,0.08612204
0.71961479,0.07181963,0.08612204
0.71963079,0.07028174,0.08612204
0.71964679,0.06889763,0.08612204
0.71966279,0.06735975,0.08612204
0.71967879,0.06582185,0.08612204
0.71969479,0.06443775,0.08612204
0.71971079,0.06305365,0.08612204
0.71972679,0.06151575,0.08612204
0.71974279,0.06013164,0.08612204
0.71975879,0.05874754,0.08612204
0.71977479,0.05736344,0.08612204
0.71979079,0.05613312,0.08612204
0.71980679,0.05474902,0.08612204
0.71982279,0.05351870,0.08612204
0.71983879,0.05228839,0.08612204
0.71985479,0.05121186,0.00000000
0.71987079,0.05013533,0.08612204
0.71988679,0.04890502,0.08612204
0.71990279,0.04782850,0.08612204
0.71991879,0.04675197,0.08612204
0.71993479,0.04582923,0.08612204
0.71995079,0.04475271,0.08612204
0.71996679,0.04382997,0.08612204
0.71998279,0.04290723,0.08612204
0.71999879,0.04198450,0.08612204
0.72001479,0.04106176,0.08612204
0.72003079,0.04029281,0.08612204
0.72004679,0.03952387,0.08612204
0.72006279,0.03875492,0.08612204
0.72007879,0.03798597,0.08612204
0.72009479,0.03737082,0.08612204
0.72011079,0.03675566,0.08612204
0.72012679,0.03614050,0.08612204
0.72014279,0.03552534,0.08612204
0.72015879,0.03506397,0.08612204
0.72017479,0.03460261,0.08612204
0.72019079,0.03414124,0.08612204
0.72020679,0.03383366,0.08612204
0.72022279,0.03337229,0.08612204
0.72023879,0.03306472,0.08612204
0.72025479,0.03275714,0.08612204
0.72027079,0.03244956,0.08612204
0.72028679,0.03229577,0.08612204
0.72030279,0.03214198,0.08612204
0.72031879,0.03198819,0.08612204
0.72033479,0.03198819,0.08612204
0.72035079,0.03183440,0.08612204
0.72036679,0.03183440,0.08612204
0.72038279,0.03183440,0.08612204
0.72039879,0.03198819,0.08612204
0.72041479,0.03214198,0.08612204
0.72043079,0.03229577,0.08612204
0.72044679,0.03244956,0.08612204
0.72046279,0.03275714,0.08612204
0.72047879,0.03306472,0.08612204
0.72049479,0.03337229,0.08612204
0.72051079,0.03367987,0.08612204
0.72052679,0.03414124,0.08612204
0.72054279,0.03460261,0.08612204
0.72055879,0.03521777,0.08612204
0.72057479,0.03567914,0.08612204
0.72059079,0.03629429,0.08612204
0.72060679,0.03706324,0.08612204
0.72062279,0.03783219,0.08612204
0.72063879,0.03844734,0.08612204
0.72065479,0.03937008,0.08612204
0.72067079,0.04013903,0.08612204
0.72068679,0.04106176,0.08612204
0.72070279,0.04183071,0.08612204
0.72071879,0.04290723,0.08612204
0.72073479,0.04382997,0.08612204
0.72075079,0.04490650,0.08612204
0.72076679,0.04598302,0.08612204
0.72078279,0.04705955,0.08612204
0.72079879,0.04813607,0.08612204
0.72081479,0.04936639,0.08612204
0.72083079,0.05044291,0.08612204
0.72084679,0.05167323,0.08612204
0.72086279,0.05305733,0.08612204
0.72087879,0.05428765,0.08612204
0.72089479,0.05567175,0.08612204
0.72091079,0.05705586,0.08612204
0.72092679,0.05843996,0.08612204
0.72094279,0.05982406,0.00000000
0.72095879,0.06120817,0.08612204
0.72097479,0.06259228,0.08612204
0.72099079,0.06413016,0.08612204
0.72100679,0.06566806,0.08612204
0.72102279,0.06705216,0.08612204
0.72103879,0.06874385,0.08612204
0.72105479,0.07028174,0.08612204
0.72107079,0.07181963,0.08612204
0.72108679,0.07335753,0.08612204
0.72110279,0.07504921,0.08612204
0.72111879,0.07674090,0.08612204
0.72113479,0.07827879,0.08612204
0.72115079,0.08012426,0.08612204
0.72116679,0.08166216,0.08612204
0.72118279,0.08335384,0.08612204
0.72119879,0.08504552,0.08612204
0.72121479,0.08673721,0.08612204
0.72123079,0.08842888,0.08612204
0.72124679,0.09027436,0.08612204
0.72126279,0.09196604,0.08612204
0.72127879,0.09365772,0.08612204
0.72129479,0.09534941,0.08612204
0.72131079,0.09719488,0.08612204
0.72132679,0.09888656,0.08612204
0.72134279,0.10057820,0.08612204
0.72135879,0.10242370,0.08612204
0.72137479,0.10411540,0.08612204
0.72139079,0.10580710,0.08612204
0.72140679,0.10765260,0.08612204
0.72142279,0.10949800,0.08612204
0.72143879,0.11118970,0.08612204
0.72145479,0.11303520,0.08612204
0.72147079,0.11472690,0.08612204
0.72148679,0.11657230,0.08612204
0.72150279,0.11826400,0.08612204
0.72151879,0.11995570,0.08612204
0.72153479,0.12164740,0.08612204
0.72155079,0.12333910,0.08612204
0.72156679,0.12503080,0.08612204
0.72158279,0.12687620,0.00000000
0.72159879,0.12856790,0.08612204
0.72161479,0.13025960,0.08612204
0.72163079,0.13195130,0.08612204
0.72164679,0.13348920,0.08612204
0.72166279,0.13502710,0.08612204
0.72167879,0.13671880,0.08612204
0.72169479,0.13825660,0.08612204
0.72171079,0.13979450,0.08612204
0.72172679,0.14133240,0.08612204
0.72174279,0.14287030,0.08612204
0.72175879,0.14440820,0.08612204
0.72177479,0.14579230,0.08612204
0.72179079,0.14717640,0.08612204
0.72180679,0.14856050,0.08612204
0.72182279,0.14979090,0.08612204
0.72183879,0.15117490,0.08612204
0.72185479,0.15240530,0.08612204
0.72187079,0.15348180,0.08612204
0.72188679,0.15471210,0.08612204
0.72190279,0.15578860,0.08612204
0.72191879,0.15701890,0.00000000
0.72193479,0.15794170,0.08612204
0.72195079,0.15901820,0.08612204
0.72196679,0.15994090,0.08612204
0.72198279,0.16086370,0.08612204
0.72199879,0.16178640,0.08612204
0.72201479,0.16270910,0.08612204
0.72203079,0.16347810,0.08612204
0.72204679,0.16424710,0.08612204
0.72206279,0.16501600,0.08612204
0.72207879,0.16563110,0.08612204
0.72209479,0.16624630,0.08612204
0.72211079,0.16701530,0.08612204
0.72212679,0.16763040,0.08612204
0.72214279,0.16809180,0.08612204
0.72215879,0.16870690,0.08612204
0.72217479,0.16916830,0.08612204
0.72219079,0.16962970,0.08612204
0.72220679,0.17009100,0.08612204
0.72222279,0.17055240,0.08612204
0.72223879,0.17101380,0.08612204
0.72225479,0.17132140,0.08612204
0.72227079,0.17178270,0.08612204
0.72228679,0.17193650,0.08612204
0.72230279,0.17239790,0.08612204
0.72231879,0.17270550,0.08612204
0.72233479,0.17301300,0.08612204
0.72235079,0.17332060,0.08612204
0.72236679,0.17362820,0.08612204
0.72238279,0.17378200,0.08612204
0.72239879,0.17408960,0.08612204
0.72241479,0.17439710,0.08612204
0.72243079,0.17470470,0.08612204
0.72244679,0.17485850,0.08612204
0.72246279,0.17516610,0.00000000
0.72247879,0.17547370,0.08612204
0.72249479,0.17562750,0.08612204
0.72251079,0.17593500,0.08612204
0.72252679,0.17608880,0.08612204
0.72254279,0.17639640,0.08612204
0.72255879,0.17655020,0.08612204
0.72257479,0.17685780,0.08612204
0.72259079,0.17701160,0.08612204
0.72260679,0.17716540,0.08612204
0.72262279,0.17747290,0.08612204
0.72263879,0.17762670,0.08612204
0.72265479,0.17778050,0.08612204
0.72267079,0.17793430,0.08612204
0.72268679,0.17808810,0.08612204
0.72270279,0.17808810,0.08612204
0.72271879,0.17824190,0.08612204
0.72273479,0.17824190,0.08612204
0.72275079,0.17839570,0.08612204
0.72276679,0.17839570,0.08612204
0.72278279,0.17839570,0.08612204
0.72279879,0.17839570,0.08612204
0.72281479,0.17824190,0.08612204
0.72283079,0.17824190,0.08612204
0.72284679,0.17808810,0.08612204
0.72286279,0.17793430,0.08612204
0.72287879,0.17778050,0.08612204
0.72289479,0.17762670,0.08612204
0.72291079,0.17731910,0.08612204
0.72292679,0.17716540,0.08612204
0.72294279,0.17670400,0.08612204
0.72295879,0.17624260,0.08612204
0.72297479,0.17593500,0.08612204
0.72299079,0.17547370,0.08612204
0.72300679,0.17501230,0.08612204
0.72302279,0.17439710,0.08612204
0.72303879,0.17393580,0.08612204
0.72305479,0.17332060,0.08612204
0.72307079,0.17270550,0.08612204
0.72308679,0.17193650,0.08612204
0.72310279,0.17116760,0.08612204
0.72311879,0.17055240,0.08612204
0.72313479,0.16978350,0.08612204
0.72315079,0.16901450,0.08612204
0.72316679,0.16824560,0.08612204
0.72318279,0.16747660,0.08612204
0.72319879,0.16655390,0.08612204
0.72321479,0.16578490,0.08612204
0.72323079,0.16486220,0.08612204
0.72324679,0.16409330,0.08612204
0.72326279,0.16317050,0.08612204
0.72327879,0.16224780,0.08612204
0.72329479,0.16132510,0.08612204
0.72331079,0.16040230,0.08612204
0.72332679,0.15947960,0.08612204
0.72334279,0.15855680,0.08612204
0.72335879,0.15763410,0.08612204
0.72337479,0.15671140,0.08612204
0.72339079,0.15578860,0.08612204
0.72340679,0.15486590,0.08612204
0.72342279,0.15409690,0.08612204
0.72343879,0.15317420,0.08612204
0.72345479,0.15240530,0.08612204
0.72347079,0.15163630,0.08612204
0.72348679,0.15086740,0.08612204
0.72350279,0.15025220,0.08612204
0.72351879,0.14948330,0.08612204
0.72353479,0.14871430,0.08612204
0.72355079,0.14809920,0.08612204
0.72356679,0.14733020,0.08612204
0.72358279,0.14671510,0.08612204
0.72359879,0.14609990,0.08612204
0.72361479,0.14548470,0.08612204
0.72363079,0.14486960,0.08612204
0.72364679,0.14440820,0.08612204
0.72366279,0.14379310,0.08612204
0.72367879,0.14333170,0.08612204
0.72369479,0.14271650,0.08612204
0.72371079,0.14240900,0.08612204
0.72372679,0.14194760,0.08612204
0.72374279,0.14164000,0.08612204
0.72375879,0.14133240,0.08612204
0.72377479,0.14087110,0.08612204
0.72379079,0.14056350,0.08612204
0.72380679,0.14025590,0.08612204
0.72382279,0.13994830,0.08612204
0.72383879,0.13979450,0.08612204
0.72385479,0.13948700,0.08612204
0.72387079,0.13933320,0.08612204
0.72388679,0.13917940,0.08612204
0.72390279,0.13887180,0.08612204
0.72391879,0.13871800,0.08612204
0.72393479,0.13856420,0.08612204
0.72395079,0.13856420,0.08612204
0.72396679,0.13841040,0.08612204
0.72398279,0.13841040,0.08612204
0.72399879,0.13825660,0.08612204
0.72401479,0.13825660,0.08612204
0.72403079,0.13825660,0.08612204
0.72404679,0.13825660,0.00000000
0.72406279,0.13825660,0.00000000
0.72407879,0.13825660,0.08612204
0.72409479,0.13841040,0.08612204
0.72411079,0.13841040,0.08612204
0.72412679,0.13841040,0.00000000
0.72414279,0.13856420,0.08612204
0.72415879,0.13871800,0.08612204
0.72417479,0.13887180,0.08612204
0.72419079,0.13902560,0.08612204
0.72420679,0.13917940,0.08612204
0.72422279,0.13948700,0.08612204
0.72423879,0.13964070,0.08612204
0.72425479,0.13994830,0.08612204
0.72427079,0.14025590,0.08612204
0.72428679,0.14056350,0.08612204
0.72430279,0.14087110,0.08612204
0.72431879,0.14117860,0.00000000
0.72433479,0.14148620,0.08612204
0.72435079,0.14194760,0.08612204
0.72436679,0.14225520,0.08612204
0.72438279,0.14271650,0.08612204
0.72439879,0.14317790,0.08612204
0.72441479,0.14363930,0.08612204
0.72443079,0.14410060,0.08612204
0.72444679,0.14456200,0.08612204
0.72446279,0.14502340,0.08612204
0.72447879,0.14563850,0.08612204
0.72449479,0.14609990,0.08612204
0.72451079,0.14656130,0.08612204
0.72452679,0.14717640,0.08612204
0.72454279,0.14779160,0.08612204
0.72455879,0.14840670,0.08612204
0.72457479,0.14902190,0.08612204
0.72459079,0.14963710,0.08612204
0.72460679,0.15009840,0.08612204
0.72462279,0.15071360,0.00000000
0.72463879,0.15132870,0.08612204
0.72465479,0.15194390,0.08612204
0.72467079,0.15255910,0.08612204
0.72468679,0.15317420,0.08612204
0.72470279,0.15378940,0.08612204
0.72471879,0.15440450,0.08612204
0.72473479,0.15501970,0.08612204
0.72475079,0.15563480,0.08612204
0.72476679,0.15625000,0.00000000
0.72478279,0.15671140,0.08612204
0.72479879,0.15732650,0.08612204
0.72481479,0.15794170,0.08612204
0.72483079,0.15855680,0.08612204
0.72484679,0.15901820,0.08612204
0.72486279,0.15947960,0.00000000
0.72487879,0.16009470,0.08612204
0.72489479,0.16070990,0.08612204
0.72491079,0.16117130,0.08612204
0.72492679,0.16178640,0.08612204
0.72494279,0.16224780,0.08612204
0.72495879,0.16270910,0.08612204
0.72497479,0.16332430,0.08612204
0.72499079,0.16378570,0.08612204
0.72500679,0.16440080,0.08612204
0.72502279,0.16486220,0.08612204
0.72503879,0.16547740,0.08612204
0.72505479,0.16593870,0.00000000
0.72507079,0.16640010,0.00000000
0.72508679,0.16686150,0.08612204
0.72510279,0.16732280,0.08612204
0.72511879,0.16778420,0.08612204
0.72513479,0.16824560,0.08612204
0.72515079,0.16855310,0.08612204
0.72516679,0.16901450,0.08612204
0.72518279,0.16947590,0.08612204
0.72519879,0.16993730,0.08612204
0.72521479,0.17055240,0.08612204
0.72523079,0.17101380,0.08612204
0.72524679,0.17147510,0.08612204
0.72526279,0.17193650,0.08612204
0.72527879,0.17239790,0.08612204
0.72529479,0.17285930,0.08612204
0.72531079,0.17347440,0.08612204
0.72532679,0.17393580,0.00000000
0.72534279,0.17439710,0.08612204
0.72535879,0.17485850,0.08612204
0.72537479,0.17531990,0.08612204
0.72539079,0.17578130,0.08612204
0.72540679,0.17624260,0.08612204
0.72542279,0.17655020,0.08612204
0.72543879,0.17701160,0.08612204
0.72545479,0.17731910,0.08612204
0.72547079,0.17778050,0.08612204
0.72548679,0.17808810,0.08612204
0.72550279,0.17854950,0.08612204
0.72551879,0.17885700,0.08612204
0.72553479,0.17916460,0.08612204
0.72555079,0.17962600,0.08612204
0.72556679,0.17993360,0.08612204
0.72558279,0.18024110,0.08612204
0.72559879,0.18039490,0.08612204
0.72561479,0.18070250,0.08612204
0.72563079,0.18085630,0.08612204
0.72564679,0.18116390,0.08612204
0.72566279,0.18131770,0.08612204
0.72567879,0.18147150,0.08612204
0.72569479,0.18162520,0.08612204
0.72571079,0.18177900,0.08612204
0.72572679,0.18177900,0.08612204
0.72574279,0.18193280,0.08612204
0.72575879,0.18193280,0.08612204
0.72577479,0.18193280,0.08612204
0.72579079,0.18177900,0.00000000
0.72580679,0.18177900,0.08612204
0.72582279,0.18162520,0.08612204
0.72583879,0.18147150,0.08612204
0.72585479,0.18131770,0.08612204
0.72587079,0.18116390,0.08612204
0.72588679,0.18085630,0.08612204
0.72590279,0.18070250,0.08612204
0.72591879,0.18039490,0.08612204
0.72593479,0.18008740,0.08612204
0.72595079,0.17977980,0.08612204
0.72596679,0.17947220,0.08612204
0.72598279,0.17916460,0.08612204
0.72599879,0.17885700,0.08612204
0.72601479,0.17839570,0.08612204
0.72603079,0.17808810,0.00000000
0.72604679,0.17762670,0.08612204
0.72606279,0.17701160,0.08612204
0.72607879,0.17670400,0.08612204
0.72609479,0.17624260,0.08612204
0.72611079,0.17562750,0.08612204
0.72612679,0.17516610,0.08612204
0.72614279,0.17455090,0.08612204
0.72615879,0.17393580,0.08612204
0.72617479,0.17332060,0.08612204
0.72619079,0.17285930,0.08612204
0.72620679,0.17209030,0.08612204
0.72622279,0.17147510,0.08612204
0.72623879,0.17086000,0.08612204
0.72625479,0.17024480,0.08612204
0.72627079,0.16962970,0.08612204
0.72628679,0.16886070,0.08612204
0.72630279,0.16824560,0.08612204
0.72631879,0.16747660,0.08612204
0.72633479,0.16670770,0.08612204
0.72635079,0.16609250,0.00000000
0.72636679,0.16532360,0.08612204
